game_name,participant ID,trial_no,tool,posx,posy,success,attempt #,Gravity
Launch_B,1608,8,obj2,113,288,0,3,200
Launch_B,1608,8,obj3,78,197,0,4,200
Launch_B,1608,8,obj3,109,263,0,5,200
Launch_B,1608,8,obj2,84,221,0,6,200
Launch_B,1608,8,obj1,78,177,0,7,200
Launch_B,1608,8,obj3,92,163,0,8,200
Launch_B,1608,8,obj2,88,164,0,9,200
Launch_B,1608,8,obj2,98,191,0,10,200
Launch_B,1608,8,obj2,91,95,0,11,200
Launch_B,1608,8,obj2,85,17,0,12,200
Unsupport,1608,9,obj2,562,33,0,1,200
Unsupport,1608,9,obj3,554,28,0,2,200
Unsupport,1608,9,obj1,47,33,1,3,200
Table_v2,1608,10,obj1,372,127,0,1,200
Table_v2,1608,10,obj1,152,212,0,2,200
Table_v2,1608,10,obj1,369,217,0,3,200
Table_v2,1608,10,obj1,259,185,0,4,200
Table_v2,1608,10,obj2,292,298,0,5,200
Table_v2,1608,10,obj1,259,231,0,6,200
Table_v2,1608,10,obj1,288,219,0,7,200
Table_v2,1608,10,obj1,243,175,0,8,200
Table_v2,1608,10,obj1,270,219,0,9,200
Table_v2,1608,10,obj1,249,264,0,10,200
Table_v2,1608,10,obj1,334,286,0,11,200
Table_v2,1608,10,obj1,546,239.3333282,0,12,200
BalanceUnder,1608,11,obj3,205,141,0,1,200
BalanceUnder,1608,11,obj2,105,237,0,2,200
BalanceUnder,1608,11,obj1,232,329,0,3,200
BalanceUnder,1608,11,obj2,410,128,0,4,200
BalanceUnder,1608,11,obj1,397,221,0,5,200
BalanceUnder,1608,11,obj1,339,212,0,6,200
BalanceUnder,1608,11,obj3,270,110,0,7,200
BalanceUnder,1608,11,obj3,215,142,0,8,200
BalanceUnder,1608,11,obj2,211,121,0,9,200
BalanceUnder,1608,11,obj2,220,222,0,10,200
BalanceUnder,1608,11,obj2,305,200,0,11,200
BalanceUnder,1608,11,obj3,292,240,0,12,200
Shove,1608,12,obj1,437,44,0,1,200
Shove,1608,12,obj1,435,43,1,2,200
Balance,1608,13,obj2,275,211,0,1,200
Balance,1608,13,obj1,261,208,0,2,200
Balance,1608,13,obj3,246,223,0,3,200
Balance,1608,13,obj1,247,204,0,4,200
Balance,1608,13,obj2,242,215,0,5,200
Balance,1608,13,obj2,199,211,0,6,200
Balance,1608,13,obj1,214,205,0,7,200
Balance,1608,13,obj1,235,202,1,8,200
Filler,1608,14,obj3,221,67,0,1,200
Filler,1608,14,obj2,263,115,0,2,200
Filler,1608,14,obj3,243,258,1,3,200
Catapult,1608,15,obj2,168,333.3333282,0,1,100
Catapult,1608,15,obj3,421,300,0,2,100
Catapult,1608,15,obj2,471,271,0,3,100
Catapult,1608,15,obj1,463,360,0,4,100
Catapult,1608,15,obj2,455,192,1,5,100
Launch_A,1608,16,obj2,146,360.3333321,0,1,100
Launch_A,1608,16,obj3,313,353,0,2,100
Launch_A,1608,16,obj1,290,395,0,3,100
Launch_A,1608,16,obj3,111,307,0,4,100
Launch_A,1608,16,obj2,131,362,0,5,100
Launch_A,1608,16,obj1,98,364,0,6,100
Launch_A,1608,16,obj1,92,251.6666641,1,7,100
Bridge,1608,17,obj1,562,54,0,1,100
Bridge,1608,17,obj2,281,234,0,2,100
Bridge,1608,17,obj3,380,314,0,3,100
Bridge,1608,17,obj3,295,427,0,4,100
Bridge,1608,17,obj1,291,542,1,5,100
Chaining,1608,18,obj2,35,233,0,1,100
Chaining,1608,18,obj2,556,388,0,2,100
Chaining,1608,18,obj1,43,28,0,3,100
Chaining,1608,18,obj2,35,28.33332825,1,4,100
Towers_B,1608,19,obj3,266,394,0,1,100
Towers_B,1608,19,obj2,392,372.3333282,0,2,100
Towers_B,1608,19,obj3,365,384,0,3,100
Towers_B,1608,19,obj1,221,408,0,4,100
Towers_B,1608,19,obj1,210,429,0,5,100
Towers_B,1608,19,obj1,217,443,0,6,100
Towers_B,1608,19,obj3,200,489,0,7,100
Towers_B,1608,19,obj3,237,453,0,8,100
Towers_B,1608,19,obj2,216,430,0,9,100
Towers_B,1608,19,obj1,215,371,0,10,100
Towers_B,1608,19,obj1,370,423,0,11,100
Towers_B,1608,19,obj1,186,385.6666641,0,12,100
FridgeMagnet,1608,20,obj3,311,127,0,1,100
FridgeMagnet,1608,20,obj2,290,115,0,2,100
FridgeMagnet,1608,20,obj3,299,118,0,3,100
FridgeMagnet,1608,20,obj3,295,136,0,4,100
FridgeMagnet,1608,20,obj2,283,127,0,5,100
FridgeMagnet,1608,20,obj2,295,129,0,6,100
FridgeMagnet,1608,20,obj2,297,128,0,7,100
FridgeMagnet,1608,20,obj3,370,47,0,8,100
FridgeMagnet,1608,20,obj3,269,125,0,9,100
FridgeMagnet,1608,20,obj3,286,127,0,10,100
FridgeMagnet,1608,20,obj3,298,138,0,11,100
FridgeMagnet,1608,20,obj3,302,130,0,12,100
Table_A,1608,21,obj3,428,519,0,1,100
Table_A,1608,21,obj2,426,559,1,2,100
SeeSaw,1608,22,obj3,44,28,0,1,400
SeeSaw,1608,22,obj1,358,556,0,2,400
SeeSaw,1608,22,obj1,332,558,0,3,400
SeeSaw,1608,22,obj2,410,558,0,4,400
SeeSaw,1608,22,obj1,408,554,0,5,400
SeeSaw,1608,22,obj1,420,552,0,6,400
SeeSaw,1608,22,obj1,367,554,0,7,400
SeeSaw,1608,22,obj1,375,552.3333321,0,8,400
SeeSaw,1608,22,obj3,339,545,0,9,400
SeeSaw,1608,22,obj1,295,553,0,10,400
SeeSaw,1608,22,obj2,365,552,0,11,400
SeeSaw,1608,22,obj2,384,561,0,12,400
CatapultAlt,1608,23,obj2,248,554,0,1,400
CatapultAlt,1608,23,obj2,256,333,0,2,400
CatapultAlt,1608,23,obj2,291,287,0,3,400
CatapultAlt,1608,23,obj1,264,366,0,4,400
CatapultAlt,1608,23,obj2,263,39,1,5,400
Collapse,1608,24,obj2,274,31,1,1,400
Funnel,1608,25,obj1,169,39,0,1,400
Funnel,1608,25,obj2,139,23,1,2,400
DoubleDown,1608,26,obj2,257,26.33333206,0,1,400
DoubleDown,1608,26,obj1,228,26,0,2,400
DoubleDown,1608,26,obj1,241,34,0,3,400
DoubleDown,1608,26,obj1,366,23,1,4,400
Towers_A,1608,27,obj1,327,42,1,1,400
Remove,1608,28,obj1,33,17,1,1,400
Basic,1627,1,obj1,79,262,1,1,200
Basic_v2,1627,2,obj1,449,338,0,1,200
Basic_v2,1627,2,obj1,519,185,0,2,200
Basic_v2,1627,2,obj1,514,229,0,3,200
Basic_v2,1627,2,obj3,532,164,0,4,200
Basic_v2,1627,2,obj1,530,108,0,5,200
Basic_v2,1627,2,obj1,529,101,0,6,200
Basic_v2,1627,2,obj2,522,101,0,7,200
Basic_v2,1627,2,obj1,518,88,1,8,200
Shove,1627,3,obj1,293,67,0,1,200
Shove,1627,3,obj3,393,16,0,2,200
Shove,1627,3,obj3,321,520,0,3,200
Shove,1627,3,obj1,329,452,0,4,200
Shove,1627,3,obj1,369,133,1,5,200
Filler,1627,4,obj3,231,131,0,1,200
Filler,1627,4,obj2,230,187,0,2,200
Filler,1627,4,obj2,237,176,0,3,200
Filler,1627,4,obj3,242,145,1,4,200
BalanceUnder,1627,5,obj1,38,43,0,1,200
BalanceUnder,1627,5,obj1,315,339,1,2,200
BridgeAlt,1627,6,obj3,314,444,1,1,200
Launch_B,1627,7,obj1,104,268,0,1,200
Launch_B,1627,7,obj3,48,292,0,2,200
Launch_B,1627,7,obj3,71,325,0,3,200
Launch_B,1627,7,obj3,76,322,0,4,200
Launch_B,1627,7,obj2,74,355,0,5,200
Launch_B,1627,7,obj2,106,356,0,6,200
Launch_B,1627,7,obj1,94,336,0,7,200
Launch_B,1627,7,obj3,101,313,0,8,200
Launch_B,1627,7,obj3,85,356,0,9,200
Launch_B,1627,7,obj1,84,365,0,10,200
Launch_B,1627,7,obj1,292,478,0,11,200
Launch_B,1627,7,obj3,76,329,0,12,200
Falling_B,1627,8,obj2,239,249,0,1,200
Falling_B,1627,8,obj3,203,266,0,2,200
Falling_B,1627,8,obj3,367,249,0,3,200
Falling_B,1627,8,obj3,373,248,0,4,200
Falling_B,1627,8,obj2,383,224,1,5,200
Table_B,1627,9,obj1,442,438,0,1,200
Table_B,1627,9,obj3,22,52,0,2,200
Table_B,1627,9,obj3,230,518,0,3,200
Table_B,1627,9,obj1,422,541,0,4,200
Table_B,1627,9,obj2,441,561,0,5,200
Table_B,1627,9,obj1,436,435,0,6,200
Table_B,1627,9,obj3,420,371,0,7,200
Table_B,1627,9,obj2,347,422,0,8,200
Table_B,1627,9,obj3,230,517,0,9,200
Table_B,1627,9,obj3,389,58,0,10,200
Table_B,1627,9,obj3,117,389,0,11,200
Table_B,1627,9,obj2,116,327,0,12,200
Backup,1627,10,obj1,262,150,0,1,200
Backup,1627,10,obj2,258,126,1,2,200
Falling_v2,1627,11,obj3,303,353,1,1,200
Table_v2,1627,12,obj1,201,549,1,1,200
Unsupport,1627,13,obj1,546,63,0,1,200
Unsupport,1627,13,obj3,546,57,0,2,200
Unsupport,1627,13,obj3,481,74,0,3,200
Unsupport,1627,13,obj2,560,74,0,4,200
Unsupport,1627,13,obj2,544,57,0,5,200
Unsupport,1627,13,obj3,267,367,0,6,200
Unsupport,1627,13,obj1,60,98,0,7,200
Unsupport,1627,13,obj3,53,41,0,8,200
Unsupport,1627,13,obj3,57,43,0,9,200
Unsupport,1627,13,obj1,72,49,0,10,200
Unsupport,1627,13,obj1,76,43,0,11,200
Unsupport,1627,13,obj1,60,71,0,12,200
Balance,1627,14,obj1,247,226,0,1,200
Balance,1627,14,obj3,467,186,1,2,200
Towers_B,1627,15,obj1,346,338,0,1,100
Towers_B,1627,15,obj3,345,371,0,2,100
Towers_B,1627,15,obj2,269,344,0,3,100
Towers_B,1627,15,obj2,276,372,0,4,100
Towers_B,1627,15,obj3,269,388,0,5,100
Towers_B,1627,15,obj1,258,341,0,6,100
Towers_B,1627,15,obj2,269,354,0,7,100
Towers_B,1627,15,obj2,281,352,0,8,100
Towers_B,1627,15,obj2,250,402,0,9,100
Towers_B,1627,15,obj1,232,369,0,10,100
Towers_B,1627,15,obj1,232,421,0,11,100
Towers_B,1627,15,obj1,217,439,0,12,100
Catapult,1627,16,obj2,407,445,0,1,100
Catapult,1627,16,obj1,230,357,0,2,100
Catapult,1627,16,obj2,152,338,0,3,100
Catapult,1627,16,obj1,153,390,0,4,100
Catapult,1627,16,obj3,146,389,0,5,100
Catapult,1627,16,obj1,186,430,0,6,100
Catapult,1627,16,obj1,183,223,0,7,100
Catapult,1627,16,obj2,188,142,0,8,100
Catapult,1627,16,obj2,169,255,0,9,100
Catapult,1627,16,obj2,371,317,0,10,100
Catapult,1627,16,obj3,449,389,0,11,100
Catapult,1627,16,obj2,413,445,0,12,100
FridgeMagnet,1627,17,obj3,182,71,0,1,100
FridgeMagnet,1627,17,obj2,45,45,1,2,100
Chaining,1627,18,obj1,53,35,1,1,100
Bridge,1627,19,obj2,571,71,0,1,100
Bridge,1627,19,obj1,302,539,1,2,100
Launch_A,1627,20,obj3,106,326,0,1,100
Launch_A,1627,20,obj1,93,345,0,2,100
Launch_A,1627,20,obj1,106,306,0,3,100
Launch_A,1627,20,obj1,35,102,1,4,100
Table_A,1627,21,obj2,413,566,1,1,100
DoubleDown,1627,22,obj1,373,25,1,1,400
Remove,1627,23,obj2,409,95,0,1,400
Remove,1627,23,obj2,400,82,1,2,400
Collapse,1627,24,obj2,71,95,0,1,400
Collapse,1627,24,obj1,292,111,1,2,400
SeeSaw,1627,25,obj2,325,543,1,1,400
CatapultAlt,1627,26,obj1,304,350,0,1,400
CatapultAlt,1627,26,obj1,309,133,0,2,400
CatapultAlt,1627,26,obj2,313,87,0,3,400
CatapultAlt,1627,26,obj2,311,99,0,4,400
CatapultAlt,1627,26,obj2,253,149,0,5,400
CatapultAlt,1627,26,obj2,250,175,0,6,400
CatapultAlt,1627,26,obj2,305,266,0,7,400
CatapultAlt,1627,26,obj2,305,39,1,8,400
Funnel,1627,27,obj2,507,30,1,1,400
Towers_A,1627,28,obj2,269,183,1,1,400
Basic,1776,1,obj1,474.5900116,574,0,1,200
Basic,1776,1,obj2,337.5900116,384,0,2,200
Basic,1776,1,obj1,90.5900116,81,0,3,200
Basic,1776,1,obj2,77.5900116,85,1,4,200
Basic_v2,1776,2,obj2,537.5900116,115,0,1,200
Basic_v2,1776,2,obj2,524.5900116,135,0,2,200
Basic_v2,1776,2,obj2,535.5900116,53,0,3,200
Basic_v2,1776,2,obj1,532.5900116,79,0,4,200
Basic_v2,1776,2,obj3,539.5900116,29,0,5,200
Basic_v2,1776,2,obj2,525.5900116,45,0,6,200
Basic_v2,1776,2,obj2,521.5900116,128,0,7,200
Basic_v2,1776,2,obj2,526.5900116,120,0,8,200
Basic_v2,1776,2,obj1,544.5900116,48,0,9,200
Basic_v2,1776,2,obj1,534.5900116,47,0,10,200
Basic_v2,1776,2,obj1,524.5900116,162,0,11,200
Basic_v2,1776,2,obj1,536.5900116,30,0,12,200
BridgeAlt,1776,3,obj3,314.5900116,509,1,1,200
BalanceUnder,1776,4,obj3,325.5900116,215,0,1,200
BalanceUnder,1776,4,obj1,568.5900116,133,0,2,200
BalanceUnder,1776,4,obj1,334.5900116,250,1,3,200
Falling_v2,1776,5,obj3,354.5900116,48,0,1,200
Falling_v2,1776,5,obj2,351.5900116,64,0,2,200
Falling_v2,1776,5,obj1,276.5900116,353,0,3,200
Falling_v2,1776,5,obj3,354.5900116,354,0,4,200
Falling_v2,1776,5,obj1,351.5900116,345,0,5,200
Falling_v2,1776,5,obj2,356.5900116,343,1,6,200
Filler,1776,6,obj3,244.5900116,225,1,1,200
Shove,1776,7,obj3,402.5900116,471,0,1,200
Shove,1776,7,obj2,358.5900116,245,0,2,200
Shove,1776,7,obj2,354.5900116,190,1,3,200
Table_B,1776,8,obj1,241.5900116,53,0,1,200
Table_B,1776,8,obj2,449.5900116,56,0,2,200
Table_B,1776,8,obj1,434.5900116,543,0,3,200
Table_B,1776,8,obj3,350.5900116,523,0,4,200
Table_B,1776,8,obj2,444.5900116,528,0,5,200
Table_B,1776,8,obj1,217.5900116,65,0,6,200
Table_B,1776,8,obj2,224.5900116,57,0,7,200
Table_B,1776,8,obj2,404.5900116,40,0,8,200
Table_B,1776,8,obj2,436.5900116,534,0,9,200
Table_B,1776,8,obj1,463.5900116,69,0,10,200
Table_B,1776,8,obj3,445.5900116,516,0,11,200
Table_B,1776,8,obj3,494.5900116,141,0,12,200
Table_v2,1776,9,obj2,569.5900116,43,0,1,200
Table_v2,1776,9,obj2,361.5900116,83,0,2,200
Table_v2,1776,9,obj1,173.5900116,87,0,3,200
Table_v2,1776,9,obj2,271.5900116,107,0,4,200
Table_v2,1776,9,obj3,249.5900116,375,0,5,200
Table_v2,1776,9,obj1,229.5900116,190,0,6,200
Table_v2,1776,9,obj2,175.5900116,384,0,7,200
Table_v2,1776,9,obj2,493.5900116,282,0,8,200
Table_v2,1776,9,obj2,177.5900116,90,0,9,200
Table_v2,1776,9,obj1,194.5900116,549,1,10,200
Falling_B,1776,10,obj3,419.5900116,38,0,1,200
Falling_B,1776,10,obj3,389.5900116,52,0,2,200
Falling_B,1776,10,obj1,396.5900116,180,0,3,200
Falling_B,1776,10,obj1,392.5900116,51,0,4,200
Falling_B,1776,10,obj2,369.5900116,51,1,5,200
Balance,1776,11,obj3,294.5900116,190,0,1,200
Balance,1776,11,obj2,299.5900116,215,0,2,200
Balance,1776,11,obj1,489.5900116,342,0,3,200
Balance,1776,11,obj1,327.5900116,206,0,4,200
Balance,1776,11,obj3,343.5900116,185,0,5,200
Balance,1776,11,obj1,349.5900116,209,0,6,200
Balance,1776,11,obj1,428.5900116,209,0,7,200
Balance,1776,11,obj3,468.5900116,198,1,8,200
Backup,1776,12,obj2,275.5900116,46,0,1,200
Backup,1776,12,obj3,275.5900116,30,0,2,200
Backup,1776,12,obj1,439.5900116,25,0,3,200
Backup,1776,12,obj2,266.5900116,47,0,4,200
Backup,1776,12,obj1,279.5900116,31,1,5,200
Unsupport,1776,13,obj3,568.5900116,33,0,1,200
Unsupport,1776,13,obj3,68.5900116,34,0,2,200
Unsupport,1776,13,obj3,564.5900116,56,0,3,200
Unsupport,1776,13,obj3,50.5900116,62,0,4,200
Unsupport,1776,13,obj2,548.5900116,43,0,5,200
Unsupport,1776,13,obj2,553.5900116,38,0,6,200
Unsupport,1776,13,obj3,52.5900116,47,0,7,200
Unsupport,1776,13,obj3,46.5900116,30,0,8,200
Unsupport,1776,13,obj3,52.5900116,30,0,9,200
Unsupport,1776,13,obj3,29.5900116,30,0,10,200
Unsupport,1776,13,obj3,73.5900116,30,0,11,200
Unsupport,1776,13,obj3,50.5900116,40,0,12,200
Launch_B,1776,14,obj1,94.5900116,223,0,1,200
Launch_B,1776,14,obj2,104.5900116,355,0,2,200
Launch_B,1776,14,obj3,49.5900116,63,0,3,200
Launch_B,1776,14,obj3,84.5900116,98,0,4,200
Launch_B,1776,14,obj1,88.5900116,37,0,5,200
Launch_B,1776,14,obj1,79.5900116,87,0,6,200
Launch_B,1776,14,obj1,91.5900116,90,0,7,200
Launch_B,1776,14,obj1,103.5900116,46,0,8,200
Launch_B,1776,14,obj2,100.5900116,55,0,9,200
Launch_B,1776,14,obj3,99.5900116,64,0,10,200
Launch_B,1776,14,obj3,99.5900116,59,0,11,200
Launch_B,1776,14,obj2,132.5900116,25,1,12,200
Basic,1777,1,obj1,75.5900116,152,1,2,200
Basic_v2,1777,2,obj1,518.5900116,41,1,1,200
Shove,1777,3,obj1,357.5900116,336,0,1,200
Shove,1777,3,obj2,498.5900116,391,0,2,200
Falling_v2,1777,4,obj1,304.5900116,355,0,1,200
Falling_v2,1777,4,obj1,299.5900116,361,1,2,200
Table_v2,1777,5,obj1,199.5900116,538,1,1,200
Launch_B,1777,6,obj2,105.5900116,53,0,1,200
Launch_B,1777,6,obj2,124.5900116,42,1,2,200
Table_B,1777,7,obj1,431.5900116,544,0,2,200
Table_B,1777,7,obj1,254.5900116,543,0,3,200
Table_B,1777,7,obj2,294.5900116,559,0,4,200
Table_B,1777,7,obj2,272.5900116,558,0,5,200
Unsupport,1777,8,obj3,54.5900116,30,0,1,200
Unsupport,1777,8,obj2,41.5900116,39,0,2,200
Backup,1777,9,obj1,277.5900116,72,1,1,200
BridgeAlt,1777,10,obj3,316.5900116,505,1,1,200
BalanceUnder,1777,11,obj1,276.5900116,277,0,1,200
BalanceUnder,1777,11,obj3,295.5900116,230,0,2,200
BalanceUnder,1777,11,obj1,323.5900116,235,1,4,200
Balance,1777,12,obj2,146.5900116,479,0,1,200
Balance,1777,12,obj1,473.5900116,244,0,2,200
Falling_B,1777,13,obj2,349.5900116,135,0,1,200
Filler,1777,14,obj3,244.5900116,250,1,1,200
Bridge,1777,15,obj1,401.5900116,62,0,1,100
Bridge,1777,15,obj3,562.5900116,41,0,2,100
Bridge,1777,15,obj3,194.5900116,73,0,3,100
Bridge,1777,15,obj1,425.5900116,81,0,4,100
Bridge,1777,15,obj2,314.5900116,85,0,5,100
Bridge,1777,15,obj3,419.5900116,72,0,6,100
Bridge,1777,15,obj2,567.5900116,75,0,7,100
Bridge,1777,15,obj1,341.5900116,541,0,8,100
Bridge,1777,15,obj1,298.5900116,540,1,9,100
Chaining,1777,16,obj3,39.5900116,28,0,1,100
Chaining,1777,16,obj2,46.5900116,30,0,2,100
Chaining,1777,16,obj1,44.5900116,32,0,3,100
Chaining,1777,16,obj1,69.5900116,30,0,4,100
Chaining,1777,16,obj3,67.5900116,30,0,5,100
Chaining,1777,16,obj2,405.5900116,152,0,6,100
Chaining,1777,16,obj2,65.5900116,30,0,7,100
Chaining,1777,16,obj1,54.5900116,32,1,8,100
Table_A,1777,17,obj2,417.5900116,548,1,1,100
Catapult,1777,18,obj3,462.5900116,359,0,1,100
Catapult,1777,18,obj2,452.5900116,185,1,2,100
FridgeMagnet,1777,19,obj3,30.5900116,38,0,1,100
FridgeMagnet,1777,19,obj2,33.5900116,33,0,2,100
FridgeMagnet,1777,19,obj2,21.5900116,22,1,3,100
Towers_B,1777,20,obj3,302.5900116,40,0,1,100
Towers_B,1777,20,obj2,245.5900116,44,1,2,100
Launch_A,1777,21,obj2,156.5900116,20,0,1,100
Launch_A,1777,21,obj1,104.5900116,41,0,2,100
Launch_A,1777,21,obj1,118.5900116,34,0,3,100
Launch_A,1777,21,obj2,135.5900116,21,0,4,100
Launch_A,1777,21,obj2,157.5900116,18,0,5,100
Launch_A,1777,21,obj3,119.5900116,49,0,6,100
Launch_A,1777,21,obj1,130.5900116,33,0,7,100
Launch_A,1777,21,obj3,112.5900116,73,0,8,100
Launch_A,1777,21,obj2,149.5900116,20,0,9,100
Launch_A,1777,21,obj1,117.5900116,35,0,10,100
Launch_A,1777,21,obj1,139.5900116,49,0,11,100
Launch_A,1777,21,obj2,157.5900116,33,0,12,100
Collapse,1777,22,obj2,292.5900116,35,1,1,400
Funnel,1777,23,obj2,574.5900116,22,1,1,400
DoubleDown,1777,24,obj1,427.5900116,32,0,1,400
DoubleDown,1777,24,obj2,362.5900116,25,0,2,400
DoubleDown,1777,24,obj1,381.5900116,27,1,3,400
SeeSaw,1777,25,obj2,319.5900116,551,1,1,400
Towers_A,1777,26,obj1,374.5900116,50,0,1,400
Towers_A,1777,26,obj2,372.5900116,47,1,2,400
CatapultAlt,1777,27,obj2,353.5900116,38,0,1,400
CatapultAlt,1777,27,obj1,250.5900116,30,0,2,400
CatapultAlt,1777,27,obj2,243.5900116,46,1,3,400
Remove,1777,28,obj3,33.5900116,32,0,1,400
Remove,1777,28,obj1,345.5900116,25,0,2,400
Remove,1777,28,obj2,335.5900116,25,0,3,400
Remove,1777,28,obj3,402.5900116,40,0,4,400
Remove,1777,28,obj2,316.5900116,43,1,5,400
Basic,1988,1,obj1,65,375,0,1,200
Basic,1988,1,obj1,68,370,1,2,200
Basic_v2,1988,2,obj1,532,371,0,1,200
Basic_v2,1988,2,obj1,537,377,0,2,200
Basic_v2,1988,2,obj2,539,369,0,3,200
Basic_v2,1988,2,obj1,536,372,0,4,200
Basic_v2,1988,2,obj1,532,377,0,5,200
Basic_v2,1988,2,obj2,536,374,0,6,200
Basic_v2,1988,2,obj1,528,375,0,7,200
Basic_v2,1988,2,obj1,541,377,0,11,200
Basic_v2,1988,2,obj1,533,376,0,12,200
Filler,1988,3,obj1,56,31,0,1,200
Filler,1988,3,obj1,63,118,0,6,200
Filler,1988,3,obj1,114,138,0,9,200
Filler,1988,3,obj2,229,207,0,10,200
Filler,1988,3,obj2,222,165,0,11,200
Filler,1988,3,obj2,235,190,0,12,200
Launch_B,1988,4,obj2,93,363,0,2,200
Launch_B,1988,4,obj2,109,353,0,3,200
Launch_B,1988,4,obj3,89,352,0,4,200
Launch_B,1988,4,obj3,102,332,0,5,200
Launch_B,1988,4,obj3,111,337,0,6,200
Launch_B,1988,4,obj2,92,355,0,7,200
Launch_B,1988,4,obj2,90,355,0,8,200
Launch_B,1988,4,obj2,104,361,0,9,200
Launch_B,1988,4,obj2,91,353,0,10,200
Launch_B,1988,4,obj2,89,354,0,11,200
Table_v2,1988,5,obj3,524,338,0,1,200
Table_v2,1988,5,obj2,538,336,0,2,200
Table_v2,1988,5,obj1,540,327,0,3,200
Table_v2,1988,5,obj2,433,345,0,4,200
Table_v2,1988,5,obj1,439,357,0,6,200
Table_v2,1988,5,obj3,438,378,0,7,200
Table_v2,1988,5,obj2,191,399,0,8,200
Table_v2,1988,5,obj3,214,331,0,9,200
Table_v2,1988,5,obj2,247,400,0,10,200
Table_v2,1988,5,obj2,337,395,0,11,200
Table_v2,1988,5,obj3,262,398,0,12,200
Falling_v2,1988,6,obj2,291,345,0,1,200
Falling_v2,1988,6,obj2,339,340,1,2,200
BalanceUnder,1988,7,obj1,255,314,0,1,200
BalanceUnder,1988,7,obj1,315,312,1,2,200
BridgeAlt,1988,8,obj3,319,461,0,1,200
BridgeAlt,1988,8,obj1,318,313,0,2,200
BridgeAlt,1988,8,obj3,311,406,0,3,200
BridgeAlt,1988,8,obj3,398,453,0,4,200
BridgeAlt,1988,8,obj3,361,455,0,5,200
BridgeAlt,1988,8,obj1,227,429,0,6,200
BridgeAlt,1988,8,obj2,227,459,0,7,200
BridgeAlt,1988,8,obj3,263,471,0,8,200
BridgeAlt,1988,8,obj2,240,367,0,9,200
BridgeAlt,1988,8,obj1,48,84,0,10,200
BridgeAlt,1988,8,obj1,291,206,0,11,200
BridgeAlt,1988,8,obj3,295,266,0,12,200
Shove,1988,9,obj1,398,277,1,1,200
Table_B,1988,10,obj3,402,445,0,1,200
Table_B,1988,10,obj2,342,440,0,2,200
Table_B,1988,10,obj3,436,455,0,4,200
Table_B,1988,10,obj3,228,448,0,5,200
Table_B,1988,10,obj3,95,358,0,7,200
Table_B,1988,10,obj2,104,348,0,8,200
Table_B,1988,10,obj1,442,427,0,9,200
Table_B,1988,10,obj2,236,452,0,10,200
Table_B,1988,10,obj2,329,447,0,11,200
Table_B,1988,10,obj2,400,452,0,12,200
Backup,1988,11,obj1,298,148,0,1,200
Backup,1988,11,obj3,296,170,0,3,200
Backup,1988,11,obj2,262,120,0,4,200
Backup,1988,11,obj1,264,145,0,5,200
Backup,1988,11,obj1,276,171,0,7,200
Backup,1988,11,obj1,267,165,0,8,200
Backup,1988,11,obj2,264,111,0,10,200
Backup,1988,11,obj2,322,143,0,11,200
Backup,1988,11,obj1,436,137,0,12,200
Unsupport,1988,12,obj3,41,73,0,1,200
Unsupport,1988,12,obj1,562,44,0,2,200
Unsupport,1988,12,obj2,560,57,0,4,200
Unsupport,1988,12,obj2,558,78,0,5,200
Unsupport,1988,12,obj2,560,56,0,11,200
Unsupport,1988,12,obj2,559,62,0,12,200
Balance,1988,13,obj3,412,268,0,1,200
Balance,1988,13,obj3,378,211,0,2,200
Balance,1988,13,obj3,490,268,0,3,200
Balance,1988,13,obj3,435,266,0,4,200
Balance,1988,13,obj2,369,249,0,5,200
Balance,1988,13,obj2,141,249,0,6,200
Balance,1988,13,obj1,384,255,0,7,200
Balance,1988,13,obj1,319,266,0,8,200
Balance,1988,13,obj3,329,257,0,9,200
Balance,1988,13,obj3,440,268,0,10,200
Balance,1988,13,obj3,402,268,0,11,200
Balance,1988,13,obj3,354,215,0,12,200
Falling_B,1988,14,obj2,407,256,0,1,200
Falling_B,1988,14,obj1,393,249,0,2,200
Falling_B,1988,14,obj1,243,187,0,4,200
Falling_B,1988,14,obj3,179,230,0,5,200
Falling_B,1988,14,obj3,214,203,0,6,200
Falling_B,1988,14,obj2,503,215,0,7,200
Falling_B,1988,14,obj1,431,256,0,8,200
Falling_B,1988,14,obj3,385,207,0,9,200
Falling_B,1988,14,obj2,59,99,0,10,200
Falling_B,1988,14,obj2,432,225,0,11,200
Falling_B,1988,14,obj1,341,150,0,12,200
Launch_A,1989,15,obj3,147,275,0,1,100
Launch_A,1989,15,obj3,133,193,0,2,100
Launch_A,1989,15,obj1,94,267,1,3,100
Bridge,1989,16,obj3,482,380,0,1,100
Bridge,1989,16,obj2,277,196,0,2,100
Bridge,1989,16,obj1,432,78,0,3,100
Bridge,1989,16,obj2,400,63,0,4,100
Bridge,1989,16,obj1,364,55,0,5,100
Bridge,1989,16,obj2,211,164,0,6,100
Bridge,1989,16,obj2,515,165,0,7,100
Bridge,1989,16,obj3,421,75,0,8,100
Bridge,1989,16,obj1,274,91,0,9,100
Bridge,1989,16,obj1,214,51,0,10,100
Bridge,1989,16,obj1,310,92,0,12,100
Table_A,1989,17,obj3,339,148,0,1,100
Table_A,1989,17,obj2,428,127,0,2,100
Table_A,1989,17,obj1,90,132,0,3,100
